user_id,recommended_pratilipis
5506791980492745,"[1377786226392303, 1377786219600159, 1377786228085111, 1377786228205426, 1377786215659344]"
5506791996068731,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791963795369,"[1377786217785194, 1377786219904029, 1377786226392891, 1377786216969341, 1377786226392303]"
5506791988690347,"[1377786226392303, 1377786215659344, 1377786219736551, 1377786219904029, 1377786226392809]"
5506791983066104,"[-253947406543160, 1377786226392303, 1377786215659344, 1377786226134850, 1377786219736551]"
5506791989627239,"[1377786215659344, 1377786226392303, 1377786219904029, 1377786226298656, 1377786225103297]"
5506791995551385,"[1377786226397713, 1377786227423247, 1377786225443587, 1377786228243831, 1377786225728626]"
5506791950605227,"[1377786216539300, -487510917343544, 1377786215504942, 1377786216239053, -185042935834936]"
5506791995520502,"[1377786215504942, 1377786217828317, 1377786215471495, 1377786215533559, 1377786217544226]"
5506791986885223,"[1377786220005538, 1377786219978689, 1377786220039010, 1377786215471495, 1377786220078049]"
5506791972507427,"[1377786216539300, 1377786215659344, 1377786217542469, 1377786217539749, -253947406543160]"
5506791951645807,"[1377786228205426, 1377786228127102, 1377786228324662, 1377786228240538, 1377786228237359]"
4911473368146596,"[1377786219834334, 1377786219923553, 1377786219904029, 1377786222719969, 1377786216041388]"
5506791953985993,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996432854,"[1377786217541698, 1377786216879687, 1377786215983914, 1377786215742006, 1377786216908181]"
5506791958438486,"[1377786228205426, 1377786227547783, 1377786228324662, 1377786228184482, 1377786228248912]"
5506791980601455,"[1377786228085111, 1377786226392303, 1377786218199459, 1377786219600159, 1377786219904029]"
5506791980300989,"[1377786228085111, 1377786228170911, 1377786226392303, 1377786228237216, 1377786224029368]"
5506791968705166,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791971264395,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791954150463,"[1377786228237772, 1377786228266842, 1377786228342048, 1377786228298360, 1377786228209525]"
5506791985077342,"[1377786216247776, 1377786227436470, 1377786221677052, 1377786221766806, 1377786221631437]"
5506791971747554,"[1377786228170718, 1377786228178674, 1377786228205426, 1377786228142333, 1377786228200841]"
5506791953911641,"[1377786228239892, 1377786228244009, 1377786228202777, 1377786228229518, 1377786228273120]"
5506791996482260,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791996183588,"[1377786228286043, 1377786225077706, 1377786228200841, 1377786228205426, 1377786227423247]"
5506791980406021,"[1377786228244009, 1377786228215330, 1377786223605027, 1377786225002403, 1377786228246315]"
5506791966317259,"[1377786220627290, 1377786228262109, 1377786228240538, 1377786228237359, 1377786228267665]"
5506791965116283,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791959876564,"[1377786221774995, 1377786222473685, 1377786222577427, 1377786226393655, 1377786223398312]"
5506791995584808,"[1377786228324662, 1377786228244009, 1377786228217915, 1377786228127102, 1377786228205426]"
5506791972010795,"[1377786228205426, 1377786228127102, 1377786228217915, 1377786228324662, 1377786228226721]"
5506791962724554,"[1377786225103297, 1377786222588188, 1377786215659344, 1377786226392895, 1377786226298655]"
5506791990428285,"[1377786217539749, 1377786217542469, 1377786217336831, 1377786217538997, 1377786217416013]"
5506791995924634,"[1377786216539300, -185042935834936, 1377786226109868, 1377786226298656, 83619287832264]"
5506791972872268,"[1377786228244009, 1377786228179665, 1377786228343191, 1377786227030790, 1377786228220763]"
5506791987038510,"[1377786215676162, 1377786215504942, 1377786216539300, 1377786217536828, 1377786217542469]"
5506791971448453,"[1377786228244009, 1377786228127102, 1377786228261413, 1377786228202777, 1377786228324662]"
5506791990005988,"[1377786217862730, 1377786217810862, 1377786217641054, 1377786217645647, 1377786217343468]"
5506791971664782,"[1377786217541698, -253947406543160, 1377786215757461, 1377786215529902, 1377786215757333]"
5506791979679418,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791971826555,"[1377786228237216, 1377786228184482, 1377786228266128, 1377786228205426, 1377786228142333]"
5506791967559291,"[-253947406543160, 1377786216539300, 1377786226298655, 1377786228200841, 1377786226392303]"
5506791964336980,"[1377786228202777, 1377786228324662, 1377786228205426, 1377786228127102, 1377786228179665]"
5506791982798831,"[1377786228232517, 1377786220947420, 1377786224771720, 1377786220592125, 1377786226015275]"
5506791952385664,"[1377786224012764, 1377786226527272, 1377786224644331, 1377786225806797, 1377786227197227]"
5506791964453747,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791955196688,"[1377786215659344, 1377786225103297, 1377786226298656, 1377786226392895, 1377786222588188]"
5506791985122299,"[1377786226667269, 1377786226624973, 1377786226370049, 1377786226861442, 1377786226846834]"
5506791972088508,"[1377786215659344, 1377786219904029, 1377786225103297, 1377786226392303, 1377786226392895]"
5506791964556603,"[-253947406543160, 1377786226298657, 1377786226298656, 1377786218992829, 1377786216539300]"
5506791981247088,"[1377786220882687, 1377786228215330, 1377786228320146, 1377786225787719, 1377786228208545]"
5506791994738819,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791979523181,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791963961968,"[1377786228127102, 1377786228237359, 1377786228240538, 1377786222180434, 1377786222165442]"
5506791963196446,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791986299916,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791969132833,"[1377786228127102, 1377786219230935, 1377786228202777, 1377786228204335, 1377786228205426]"
5506791953897646,"[1377786228184482, 1377786228204335, 1377786228205426, 1377786228127102, 1377786228237216]"
5506791995671396,"[1377786228184482, 1377786228205426, 1377786228237216, 1377786228252887, 1377786228290620]"
5506791991907206,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791962448389,"[1377786217804474, 1377786217810862, 1377786220144755, 1377786218917432, 1377786217862730]"
5506791973217642,"[1377786225268077, 1377786223451464, 1377786223948029, -487510917343544, 1377786216539300]"
5506791978771807,"[1377786228202777, 1377786228290620, 1377786228333291, 1377786228081623, 1377786228205426]"
5506791964367930,"[1377786225299423, 1377786224965218, 1377786225429393, 1377786225343851, 1377786226971663]"
5506791996459770,"[1377786226067780, -253947406543160, 1377786226253410, 1377786226644974, 1377786226686815]"
5506791970919258,"[1377786228205426, 1377786228085111, 1377786228127102, 1377786228184482, 1377786228237216]"
5506791981668806,"[1377786217541698, -253947406543160, 1377786217804474, -492384704883000, 1377786215757333]"
5506791995993636,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786226392303]"
5506791963865309,"[1377786228202777, 1377786228324662, 1377786228205426, 1377786227547783, 1377786228244009]"
5506791973519372,"[1377786228215824, 1377786218260033, 1377786218311285, 1377786218228428, 1377786218107629]"
5506791973527143,"[1377786217541698, 1377786215983914, 1377786225947153, 1377786216924264, 1377786221620017]"
5506791949088691,"[1377786228209398, 1377786228226721, 1377786228251617, 1377786228244009, 1377786216589278]"
5506791962977121,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791978564726,"[1377786217541698, 1377786215529902, 1377786219978689, -253947406543160, 1377786217579947]"
5506791954709885,"[-253947406543160, 1377786215659344, 1377786216023157, 1377786222061178, 1377786217170943]"
5506791996442637,"[-253947406543160, 1377786217542469, 1377786217539749, 1377786217218951, 1377786217247653]"
5506791971065728,"[1377786218106538, 1377786217658239, 1377786217641054, 1377786217645647, 1377786217650554]"
5506791969984604,"[1377786225357424, 1377786225267423, 1377786217671546, 1377786225268159, 1377786225267701]"
5506791953210028,"[1377786228244009, 1377786228202777, 1377786228324662, 1377786228127102, 1377786228179665]"
5506791963530749,"[1377786228205426, 1377786228127102, 1377786228184482, 1377786228085111, 1377786228237216]"
5506791982919707,"[1377786228184482, 1377786228237216, 1377786228252887, 1377786228142333, 1377786228290620]"
5506791964437628,"[1377786218156834, 1377786218106538, 1377786223473784, 1377786216514818, 1377786219754590]"
5506791965472168,"[1377786219638504, 1377786219673093, 1377786219995429, 1377786219847951, 1377786219977746]"
5506791954977249,"[1377786227453140, 1377786228254554, 1377786228363664, 1377786220846515, 1377786227436470]"
5506791996488202,"[1377786226392303, 1377786215659344, 1377786226780507, 1377786226134850, 1377786220685519]"
5506791964364788,"[1377786215504942, 1377786217540925, 1377786217828317, 1377786217070182, 1377786217078834]"
5506791973379377,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217620259, 1377786217650554]"
5506791996491429,"[1377786216539300, -185042935834936, 1377786215659344, 1377786226298656, 83619287832264]"
5506791975917698,"[1377786215982409, 1377786216539300, 1377786218254052, 1377786216272047, 841810243655368]"
5506791977320182,"[1377786226392303, 1377786228085111, 1377786228184482, 1377786228237216, 1377786218199459]"
5506791996272278,"[1377786228244009, 1377786228179665, 1377786228343191, 1377786228202777, 1377786228261413]"
5506791972528011,"[1377786228215330, 1377786220882687, 1377786223528096, 1377786225787719, 1377786223640562]"
5506791996394915,"[1377786220882687, 1377786228215330, 1377786228320146, 1377786225787719, 1377786225384282]"
5506791948211833,"[1377786228205426, 1377786228324662, 1377786228202777, 1377786228127102, 1377786227547783]"
5506791974886213,"[1377786228205426, 1377786228204335, 1377786228184482, 1377786228127102, 1377786228271923]"
5506791996324365,"[1377786217538997, 1377786217542469, 1377786217539749, 1377786223948029, 1377786216539300]"
5506791956094745,"[1377786215659344, 1377786219904029, 1377786225103297, 1377786219736551, 1377786226392303]"
5506791973479049,"[1377786228237359, 1377786228240538, 1377786224453591, 1377786228286043, 1377786224118934]"
5506791996468808,"[1377786228208545, 1377786222526606, 1377786225787719, 1377786222061178, 1377786228104451]"
4878336720806564,"[1377786215504942, 1377786217540925, 1377786217544226, 1377786217574861, 1377786217679341]"
5506791996337927,"[1377786215504942, 1377786217540925, 1377786216539300, 1377786217544226, 1377786219834334]"
5506791985186230,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996330395,"[1377786217544226, 1377786215504942, 1377786215982409, 1377786217540925, 1377786217843810]"
5506791954424252,"[1377786228184482, 1377786228085111, 1377786228205426, 1377786228237216, 1377786228226721]"
5506791963020218,"[1377786217544226, 1377786215982409, 1377786218254052, 1377786215757333, 1377786216689875]"
5506791966844497,"[1377786228184482, 1377786228237216, 1377786228050964, 1377786228266128, 1377786227532285]"
5506791996463617,"[1377786216539300, 1377786215982409, 1377786215504942, 1377786216879687, -487510917343544]"
5506791971436664,"[1377786215659344, 1377786225103297, 1377786219904029, 1377786226392303, 1377786223398312]"
5506791996184108,"[1377786217538997, 1377786215659344, 1377786222588188, 1377786219736551, 1377786216539300]"
5506791994667927,"[1377786228127102, 1377786228205426, 1377786219230935, 1377786216613038, 1377786228204335]"
5506791986328209,"[1377786217785194, 1377786223473784, 1377786223359947, 1377786220398598, 1377786223543866]"
5506791994054869,"[1377786228127102, 1377786228205426, 1377786228184482, 1377786228085111, 1377786228324662]"
5506791954238600,"[1377786226392303, 1377786215659344, 1377786219736551, 1377786219904029, 1377786228085111]"
5506791983240157,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791980102948,"[1377786225787719, 1377786217542469, 1377786222061178, 1377786215879911, 1377786228138919]"
5506791982089699,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791981876950,"[1377786228085111, 1377786219600159, 1377786226392303, 1377786224152857, 1377786223450923]"
5506791965278311,"[1377786226253410, 1377786226067780, 1377786226393655, 1377786228254554, 1377786221653684]"
5506791962541949,"[1377786216247776, 1377786218254052, 1377786217843810, 1377786215982409, 1377786215886482]"
5506791983720476,"[1377786220980365, 1377786217825371, 1377786219562503, 1377786221039926, 1377786217843810]"
5506791969707829,"[1377786228237216, 1377786228184482, 1377786228266128, 1377786228205426, 1377786228251563]"
5506791978912411,"[1377786228205426, 1377786228184482, 1377786228271923, 1377786228204335, 1377786228248912]"
5506791996346001,"[1377786217541698, 1377786215757461, 1377786215983914, 1377786218106538, 1377786216646845]"
5506791990236616,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228202777]"
5506791996645606,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791949956535,"[1377786228179665, 1377786228202777, 1377786227012347, 1377786228304951, 1377786227788931]"
5506791957791202,"[1377786228205426, 1377786228226721, 1377786228243348, 1377786228184482, 1377786228324662]"
5506791996064158,"[1377786215659344, 1377786216539300, 1377786225103297, 1377786222719969, 1377786219710341]"
5506791960861320,"[1377786228215330, 1377786220882687, 1377786223640562, 1377786216362438, 1377786226760886]"
5506791990342238,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791967737718,"[-253947406543160, 1377786217541698, 1377786228190672, 1377786217539749, 1377786217538997]"
5506791993109080,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791947364285,"[-487510917343544, 1377786225268077, 1377786219575351, 1377786223446174, 1377786217728158]"
5506791965475089,"[1377786228244009, 1377786224803315, 1377786228199186, 1377786228143005, 1377786228136215]"
5506791990232736,"[1377786228205426, 1377786219600159, 1377786228085111, 1377786226392303, 1377786228226721]"
5506791963534793,"[-253947406543160, 1377786220135852, 1377786217804474, 1377786217963012, 1377786217838924]"
5506791996528534,"[1377786216539300, -185042935834936, 1377786222061178, 1377786215659344, 83619287832264]"
5506791962854442,"[1377786228205426, 1377786228127102, 1377786219834334, 1377786216969124, 1377786226392303]"
5506791996373467,"[1377786216539300, -185042935834936, -253947406543160, 1377786215659344, 1377786215504942]"
5506791964235706,"[1377786217541698, 1377786218106538, 87762412934856, 1377786216970300, 1377786218156834]"
5506791987494857,"[1377786228254151, 1377786228120759, 1377786227385421, 1377786227993081, 1377786227263619]"
5506791972560932,"[1377786217541698, 1377786215983914, 1377786217541005, 1377786216646845, 1377786215587791]"
5506791963372458,"[1377786228211672, 1377786228205426, 1377786228290620, 1377786228077070, 1377786228037089]"
5506791954650644,"[1377786228127102, 1377786228205426, 1377786228226721, 1377786228324662, 1377786228217915]"
5506791949785568,"[1377786217541698, 1377786215659344, 1377786219978689, 1377786219904029, 1377786226392845]"
5506791991005437,"[1377786215504942, 1377786217374971, 1377786217107018, 1377786217452626, 1377786217221232]"
5506791965319437,"[1377786228202777, 1377786228243447, 1377786228270153, 1377786228198511, 1377786228276528]"
5506791977154978,"[1377786215504942, 1377786217070182, 1377786217828317, 1377786217078834, 1377786217536828]"
5506791963477578,"[1377786217541698, 1377786215443919, 1377786215757333, 1377786215742006, 1377786217574861]"
5506791966784193,"[1377786228184482, 1377786228243831, 1377786228254554, 1377786228180966, 1377786223784986]"
5506791996365951,"[1377786215504942, 1377786217544226, 1377786215982409, 1377786217540925, 1377786217828317]"
5506791968875698,"[1377786217810862, 1377786220299232, 1377786226392303, 1377786228170911, 1377786217685808]"
5506791993188831,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996350106,"[1377786228085111, 1377786228237216, 1377786226392303, 1377786228184482, 1377786224374188]"
5506791972226339,"[1377786219235842, 1377786223037420, 1377786226768827, 1377786227121618, 1377786223665395]"
5506791956835119,"[1377786217825371, 1377786220980365, 1377786219562503, 1377786221039926, 1377786223438063]"
5506791973023735,"[1377786221653684, 1377786225986216, 1377786226150619, 1377786226067780, 1377786224798631]"
5506791961586150,"[1377786228127102, 1377786228202777, 1377786228217915, 1377786228324662, 1377786219230935]"
5506791952045103,"[1377786217541005, 1377786217538997, 1377786217541698, 1377786222424141, 1377786220944748]"
5506791969862065,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791948911271,"[1377786217542469, 1377786217539749, -487510917343544, 1377786216539300, -185042935834936]"
5506791969718667,"[1377786216539300, -253947406543160, 1377786215443919, 1377786215659344, 1377786215757333]"
5506791985375175,"[1377786219897055, 1377786219904029, 1377786226392303, 1377786219978689, 1377786220005538]"
5506791996606271,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791990849311,"[1377786215659344, 1377786219736551, 1377786219904029, 1377786226392303, 1377786227998088]"
5506791982013577,"[1377786216539300, 1377786215659344, -185042935834936, 83619287832264, 1377786217541698]"
5506791995671905,"[1377786226392303, 1377786228205426, 1377786228085111, 1377786219600159, 1377786219736551]"
5506791972098404,"[1377786223658622, 1377786228202777, 1377786222694224, 1377786222694203, 1377786222691685]"
5506791965373936,"[1377786228189551, 1377786228205426, 1377786228138363, 1377786227974987, 1377786228310696]"
5506791980566284,"[1377786228237216, 1377786228266128, 1377786228184482, 1377786228205426, 1377786228251563]"
5506791977886975,"[1377786219575351, 841810243655368, 1377786225268077, 1377786217843810, -487510917343544]"
5506791955968104,"[1377786219638504, 1377786219995429, 1377786219673093, 1377786219847951, 1377786219806729]"
5506791957171104,"[1377786217541698, 1377786217541005, 1377786216783094, 1377786216646845, 1377786222424141]"
5506791972964341,"[1377786228244009, 1377786220729352, 1377786221162624, 1377786223654374, 1377786223452959]"
5506791963338373,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791975677812,"[1377786228202777, 1377786228179665, 1377786228261413, 1377786228343191, 1377786228324662]"
5506791964074608,"[1377786228239892, 1377786228231490, 1377786228205426, 1377786228209398, 1377786228235351]"
5506791968180073,"[1377786228085111, 1377786219600159, 1377786226392303, 1377786219904029, 1377786218199459]"
5506791996332002,"[1377786217538997, 1377786217542469, 1377786217539749, 1377786220944748, 1377786223948029]"
5506791975517970,"[1377786228204335, 1377786228127102, 1377786228217915, 1377786228243348, 1377786228184482]"
5506791956165089,"[1377786222061178, 1377786216023157, 1377786228208545, 1377786218266625, 1377786226298657]"
5506791976050770,"[1377786223320985, 1377786223298215, 1377786223232161, 1377786223227368, 1377786223220830]"
5506791965979199,"[1377786228244009, 1377786228127102, 1377786228236682, 1377786228179665, 1377786219230935]"
5506791954877637,"[1377786215587791, 1377786223608073, 1377786223658622, 1377786227005933, 1377786226883684]"
5506791994976954,"[1377786225552541, 1377786228245544, 1377786225226396, 1377786226863819, 1377786225740092]"
5506791964335438,"[1377786228127102, 1377786228205426, 1377786226961205, 1377786228266128, 1377786222947220]"
5506791969169255,"[1377786217843810, 1377786216879687, 1377786216908181, 1377786217544226, 841810243655368]"
5506791965905984,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791953366035,"[1377786228239892, 1377786228243348, 1377786228217915, 1377786228226721, 1377786228204335]"
5506791953408168,"[1377786217541698, 1377786215529902, 1377786222424141, 1377786217541005, 1377786217538997]"
5506791957713280,"[1377786224118934, 1377786224268312, 1377786224335835, 1377786224154964, 1377786224453591]"
5506791973257253,"[841810243655368, 1377786220980365, 1377786221039926, 1377786215983914, 1377786215587791]"
5506791994141072,"[-487510917343544, 1377786228215160, 1377786219575351, 1377786225268077, 1377786218079919]"
5506791962974848,"[1377786215659344, 1377786226298656, 1377786226392303, 1377786225103297, 1377786226392895]"
5506791961907071,"[1377786219897055, 1377786219923553, 1377786215471495, 1377786219710341, 1377786219978689]"
5506791995301085,"[1377786215659344, 1377786226392303, 1377786219904029, 1377786219736551, 1377786228085111]"
5506791982021224,"[1377786217541698, 1377786218106538, 1377786218156834, 1377786216633609, 1377786220585672]"
5506791996525770,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791994603518,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217616141, 1377786217620259]"
5506791973876139,"[1377786216539300, 1377786217541698, -185042935834936, 1377786216239053, 1377786215757333]"
5506791966437651,"[1377786215659344, 1377786225103297, 1377786222588188, 1377786226298656, 1377786226298655]"
5506791973929042,"[1377786228247297, 1377786228258028, 1377786224470131, 1377786228244009, 1377786228263754]"
5506791980726731,"[1377786215659344, 1377786222661799, 1377786228019100, 1377786228172592, 1377786228138919]"
5506791958616079,"[1377786228232517, 1377786226392809, 1377786226392303, 1377786220189188, 1377786219904029]"
5506791993174418,"[1377786228226721, 1377786228205426, 1377786215998026, 1377786217963012, 1377786228217915]"
5506791987556071,"[1377786215504942, 1377786217078834, 1377786217070182, 1377786217107018, 1377786217203671]"
5506791995945253,"[1377786226392303, 1377786228085111, 1377786219600159, 1377786215659344, 1377786219904029]"
5506791957546591,"[1377786227418651, 1377786225833032, 1377786226861351, 1377786226872664, 1377786225587289]"
5506791977697509,"[1377786217544226, 1377786216689875, 1377786218254052, 1377786218165473, 1377786215982409]"
5506791969580351,"[1377786228324662, 1377786228205426, 1377786228204335, 1377786228240538, 1377786228202777]"
5506791970543969,"[1377786226392303, 1377786228184482, 1377786228266128, 1377786228237216, 1377786228085111]"
5506791979061735,"[1377786228217662, 1377786228139771, 1377786223297579, 1377786227459107, 1377786217804474]"
5506791957182046,"[1377786217541698, 1377786215529902, 1377786216539300, 1377786226298655, 1377786224438857]"
5506791954820187,"[1377786228127102, 1377786228205426, 1377786228085111, 1377786216613038, 1377786217605311]"
5506791996622981,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791964069792,"[1377786228184482, 1377786228085111, 1377786228142333, 1377786228261153, 1377786228237216]"
5506791963364898,"[1377786219638504, 1377786219673093, 1377786219600159, 1377786228085111, 1377786219847951]"
5506791968920896,"[1377786228205426, 1377786219754590, 1377786217054836, 1377786228202777, 1377786221530612]"
5506791989397936,"[1377786228127102, 1377786222459043, 1377786222526539, 1377786222510053, 1377786222441717]"
5506791948111046,"[1377786215659344, 1377786217542469, 1377786217539749, 1377786228138919, 1377786222588188]"
5506791979162160,"[-487510917343544, 1377786216879687, 1377786217544226, 1377786217843810, 1377786216908181]"
5506791975776656,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791994442458,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791993819592,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791961923133,"[1377786228209398, 1377786228138919, 1377786222661799, 1377786215659344, 1377786228085111]"
5506791986330692,"[1377786217541698, -487510917343544, 1377786217544226, 1377786215983914, 1377786218254052]"
5506791961772204,"[1377786218992829, 1377786215772568, -492384704883000, 1377786223915075, 1377786216513018]"
5506791987380889,"[1377786228215330, 1377786228104451, 1377786225787719, 1377786228232517, 1377786227993439]"
5506791989936126,"[1377786215533559, 1377786215504942, 1377786217828317, 1377786220039010, 1377786217054836]"
5506791947100783,"[1377786219754590, 1377786218156834, 1377786218106538, 1377786220111338, 1377786220093249]"
5506791963465693,"[1377786215504942, 1377786217544226, 1377786217540925, 1377786216079658, 1377786215982409]"
5506791973630341,"[1377786217538997, 1377786217541005, 1377786216353251, 1377786222941815, 1377786217373936]"
5506791963923150,"[1377786216695140, 1377786216736708, 1377786219848832, -253947406543160, 1377786217960645]"
5506791965979799,"[1377786215659344, 1377786220968787, 1377786219736551, 1377786228138919, 1377786226393655]"
5506791963400962,"[1377786215659344, 1377786226392809, 1377786216539300, 1377786219736551, 1377786222719969]"
5506791964238670,"[1377786217544226, 1377786215982409, 1377786216247776, 1377786218254052, 1377786215504942]"
5506791952454163,"[1377786217541698, 1377786217541005, 1377786216646845, 1377786217644504, 1377786215939414]"
5506791967279402,"[1377786217541698, 1377786215983914, 1377786216924264, 1377786219213742, 1377786219213829]"
5506791964233203,"[1377786217810862, 1377786217862730, 1377786219085730, 1377786217685808, 1377786220133847]"
5506791996503858,"[1377786216539300, 1377786217541698, 1377786215529902, 1377786215941727, 1377786215825302]"
5506791987044985,"[1377786219317461, 1377786219141183, 1377786223948029, 1377786225384282, 1377786228215330]"
5506791952422114,"[1377786215504942, 1377786217544226, 1377786216539300, 1377786217541698, 1377786216079658]"
5506791954414041,"[1377786217541698, 1377786218106538, 1377786217645647, 1377786217658239, 1377786217641054]"
5506791967122180,"[1377786222061178, 1377786228104451, 1377786226393655, 1377786215676162, 1377786224966168]"
5506791989986887,"[1377786219085730, 1377786217862730, 1377786218106538, 1377786217641054, 1377786217658239]"
5506791985030027,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791994634264,"[-253947406543160, 1377786215659344, 1377786216539300, 1377786226298656, 1377786222719969]"
5506791947795582,"[1377786215504942, 1377786215533559, 1377786215471495, 1377786217828317, 1377786220039010]"
5506791946795221,"[1377786215659344, 1377786226392303, 1377786219904029, 1377786225103297, 1377786218199459]"
5506791971995105,"[1377786226048568, 1377786227665055, 1377786225808253, 1377786225759501, 1377786226566919]"
5506791958266654,"[1377786217810862, 1377786217862730, 1377786217685808, 1377786217690991, 1377786217741033]"
5506791963377744,"[1377786226392303, 1377786215659344, 1377786219904029, 1377786228170911, 1377786220135852]"
5506791952914105,"[1377786220400659, 1377786223584650, 1377786223661406, 1377786223807708, 1377786223842053]"
5506791959477266,"[1377786228244009, 1377786228179665, 1377786228343191, 1377786228220763, 1377786227030790]"
5506791964569855,"[1377786215659344, 1377786226392303, -253947406543160, 1377786219904029, 1377786225103297]"
5506791956179418,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791976792959,"[1377786228244009, 1377786228205426, 1377786228209398, 1377786228237772, 1377786215998026]"
5506791953646616,"[-487510917343544, 1377786216879687, 1377786217541698, 1377786216868933, 1377786215825302]"
5506791974703073,"[1377786228085111, 1377786228142333, 1377786228237216, 1377786228184482, 1377786224374188]"
5506791955985902,"[1377786215659344, 1377786226392303, 1377786219978689, 1377786219736551, 1377786219904029]"
5506791964340646,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791971226164,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791996360904,"[1377786223948029, 1377786226583557, 1377786226594034, 1377786226593084, 1377786226598770]"
5506791951802331,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791992347671,"[1377786217825371, 1377786225268077, 1377786228215330, 1377786228215160, 1377786226071327]"
5506791963123630,"[1377786228127102, 1377786228184482, 1377786228205426, 1377786228324662, 1377786228271923]"
5506791987268851,"[1377786226644974, 1377786226662050, 1377786226854521, 1377786226686815, 1377786226731437]"
5506791989237334,"[1377786220882687, 1377786228279025, 1377786227883372, 1377786228191224, 1377786226895379]"
5506791991687836,"[1377786215659344, 1377786226392303, 1377786222719969, 1377786219904029, 1377786226392891]"
5506791961246341,"[1377786228209398, 1377786228190672, 1377786222293989, 1377786222497402, 1377786222564905]"
5506791996459781,"[1377786216247776, 1377786215886482, 1377786217825371, 1377786215982409, 1377786218254052]"
5506791946781284,"[1377786217541698, 1377786217540925, 1377786215504942, 1377786217574861, 1377786215757333]"
5506791953582692,"[1377786216539300, -185042935834936, 1377786226109868, -487510917343544, 1377786215676162]"
5506791962238761,"[1377786228217915, 1377786228205426, 1377786228127102, 1377786228210136, 1377786228324662]"
5506791962975060,"[1377786215659344, 1377786219923553, 1377786226392918, 1377786219904029, -253947406543160]"
5506791996384552,"[1377786215504942, 1377786217544226, 1377786217828317, 1377786217540925, 1377786215982409]"
5506791961713045,"[1377786228209398, 1377786228243348, 1377786228226721, 1377786228085111, 1377786219600159]"
5506791983748600,"[1377786228127102, 1377786228226721, 1377786228217915, 1377786228324662, 1377786228205426]"
5506791974615240,"[1377786226644974, 1377786226731701, 1377786226741488, 1377786226871983, 1377786226854521]"
